GeneID	Name	ProteinID	LFC_2hpf/Egg	LFC_4hpf/Egg	LFC_6hpf/Egg	LFC_8hpf/Egg	LFC_24hpf/Egg	Padj_2hpf/Egg	Padj_4hpf/Egg	Padj_6hpf/Egg	Padj_8hpf/Egg	Padj_24hpf/Egg	Gene_name	Gene_stable_ID	Transcript_stable_ID	Protein_stable_ID	Transcript_name	Gene_Synonym	Gene_type	Gene_description
ENSDARG00000102362	slc25a12	ENSDARP00000135288	-0.106849762477314	-0.0342443994336428	-0.271510307182201	-0.128690860465952	-0.540210335573047	0.88680237249873	0.915069610220569	0.313477567975349	0.650665005631756	0.0429872579189987	slc25a12	ENSDARG00000102362	ENSDART00000167753,ENSDART00000167171,ENSDART00000171944	ENSDARP00000135338,,ENSDARP00000135288	slc25a12-202,slc25a12-201,slc25a12-203		protein_coding	solute_carrier_family_25_member_12_[Source:ZFIN;Acc:ZDB-GENE-031006-11]
ENSDARG00000092609	aup1	ENSDARP00000054866	0.256374161444052	0.547373535097151	0.175588690373193	-0.659221393552356	1.99902877467826	0.887338110837019	0.475156398647933	0.787644587595628	0.328824409408417	0.00460171701579306	aup1	ENSDARG00000092609	ENSDART00000148224,ENSDART00000054867,ENSDART00000147437,ENSDART00000140260	,ENSDARP00000054866,ENSDARP00000124945	aup1-204,aup1-201,aup1-203,aup1-202		protein_coding	AUP1_lipid_droplet_regulating_VLDL_assembly_factor_[Source:ZFIN;Acc:ZDB-GENE-030131-3375]
ENSDARG00000104172	diabloa	ENSDARP00000140973	-0.229328005663291	-1.53300299366792	-1.55902508273602	-0.221478446269384	0.413356788040945	0.887338110837019	0.027700968336842	0.0164353758683361	0.720478970183331	0.449553223505249	diabloa	ENSDARG00000104172	ENSDART00000162266,ENSDART00000164119,ENSDART00000167213,ENSDART00000163066	,ENSDARP00000131536,ENSDARP00000140973	diabloa-201,diabloa-203,diabloa-204,diabloa-202		protein_coding	diablo,_IAP-binding_mitochondrial_protein_a_[Source:ZFIN;Acc:ZDB-GENE-040426-1303]
ENSDARG00000006112	myof	ENSDARP00000047768	-0.375064495703969	0.694902182569777	1.40925807556805	2.21448805650811	0.14624916099616	0.887338110837019	0.536720881391113	0.143727963559842	0.0334857561004978	0.868316006642561	myof	ENSDARG00000006112	ENSDART00000144283	ENSDARP00000117746	myof-201		protein_coding	myoferlin_[Source:ZFIN;Acc:ZDB-GENE-040426-1138]
ENSDARG00000063908	mt-co2	ENSDARP00000087872	-0.0495152408478283	-0.198457084043774	-0.36329032347329	-0.268182109425815	-0.514808261377354	0.890493586612618	0.181337351551732	0.0116619156970974	0.0497970363896053	0.000672997552091365	mt-co2	ENSDARG00000063908	ENSDART00000093609	ENSDARP00000087872	mt-co2-201		protein_coding	cytochrome_c_oxidase_II,_mitochondrial_[Source:ZFIN;Acc:ZDB-GENE-011205-15]
ENSDARG00000110836	tmem14ca	ENSDARP00000152761	0.13340604205592	-0.267981048218957	-0.120803802232473	-0.495112073803156	-1.5296293629062	0.890493586612618	0.508858817930314	0.726260043755437	0.165098423401549	0.000314479482246701	tmem14ca	ENSDARG00000110836	ENSDART00000181904	ENSDARP00000152761	tmem14ca-201		protein_coding	transmembrane_protein_14Ca_[Source:ZFIN;Acc:ZDB-GENE-060825-156]
ENSDARG00000014794	uqcrc2a	ENSDARP00000015132	-0.083411403469885	-0.289804581644091	-0.401133012663159	-0.447011190224838	-0.577220501504669	0.890493586612618	0.247359957636742	0.0715794769671833	0.0524450077440651	0.0102408728868442	uqcrc2a	ENSDARG00000014794	ENSDART00000010395,ENSDART00000156221,ENSDART00000155874,ENSDART00000154547	ENSDARP00000015132,,ENSDARP00000128180	uqcrc2a-201,uqcrc2a-204,uqcrc2a-203,uqcrc2a-202		protein_coding	ubiquinol-cytochrome_c_reductase_core_protein_2a_[Source:ZFIN;Acc:ZDB-GENE-040718-405]
ENSDARG00000100372	alad	ENSDARP00000136768	0.204087766005415	1.35112938311461	1.91531389655754	3.48625705563837	3.33398429447946	0.890998845429234	0.0318629979002087	0.00280322486992899	1.78547011577121e-05	1.39227280472099e-05	alad	ENSDARG00000100372	ENSDART00000160492,ENSDART00000167500,ENSDART00000165346,ENSDART00000181970	ENSDARP00000136768,,ENSDARP00000145269	alad-201,alad-203,alad-202,alad-204		protein_coding	aminolevulinate_dehydratase_[Source:ZFIN;Acc:ZDB-GENE-050417-123]
ENSDARG00000077614	mtres1	ENSDARP00000114411	-0.417585207458725	-2.26708381735767	-1.19548289949066	-0.267323518824298	-0.433779085374475	0.890998845429234	0.0766039256469026	0.267879853809764	0.817574728605921	0.671749498038892	mtres1	ENSDARG00000077614	ENSDART00000141057	ENSDARP00000114411	mtres1-201		protein_coding	mitochondrial_transcription_rescue_factor_1_[Source:ZFIN;Acc:ZDB-GENE-030131-2912]
ENSDARG00000045978	chchd6b	ENSDARP00000067585	-0.0912422258298982	-0.507852617433645	-0.464073636461432	-0.860460374181287	-0.847657147832855	0.89471224310951	0.073585150578048	0.0621314817577002	0.00300720995134391	0.00175863749006963	chchd6b	ENSDARG00000045978	ENSDART00000067586	ENSDARP00000067585	chchd6b-201		protein_coding	coiled-coil-helix-coiled-coil-helix_domain_containing_6b_[Source:ZFIN;Acc:ZDB-GENE-041114-95]
ENSDARG00000057736	ano10a	ENSDARP00000151332	-0.305772015970053	1.16882030285501	1.25033819175148	0.638390022599332	0.928369793948884	0.89471224310951	0.211344612678503	0.124209447799481	0.443877113013444	0.220893732829594	ano10a	ENSDARG00000057736	ENSDART00000126041,ENSDART00000179704	ENSDARP00000112117,ENSDARP00000151332	ano10a-201,ano10a-202		protein_coding	anoctamin_10a_[Source:ZFIN;Acc:ZDB-GENE-050913-43]
ENSDARG00000043665	glrx5	ENSDARP00000064111	-0.114302511986889	-0.614455771373287	-0.584449865224862	-0.601499273213211	-0.633102286497724	0.89690240029393	0.0856630413565603	0.0625927381426302	0.0616675941669584	0.0350650755402659	glrx5	ENSDARG00000043665	ENSDART00000064112	ENSDARP00000064111	glrx5-201		protein_coding	glutaredoxin_5_homolog_(S._cerevisiae)_[Source:ZFIN;Acc:ZDB-GENE-040426-1957]
ENSDARG00000045129	fkbp10b	ENSDARP00000066366	0.0946654003273704	0.21656409720438	0.359117648035593	0.183768499828634	3.24403142111723	0.898708345333413	0.465637215937035	0.156873092867824	0.486584651652177	8.26626013688335e-09	fkbp10b	ENSDARG00000045129	ENSDART00000066367,ENSDART00000147186	ENSDARP00000066366,ENSDARP00000126704	fkbp10b-201,fkbp10b-202		protein_coding	FKBP_prolyl_isomerase_10b_[Source:ZFIN;Acc:ZDB-GENE-030131-3101]
ENSDARG00000011175	atp6v1d	ENSDARP00000022320	0.29433516064393	0.21656409720438	1.04394266586536	1.65633707477323	3.6230147659863	0.900613462589513	0.807166517684202	0.187596133942997	0.0507733458710211	0.000245842403245489	atp6v1d	ENSDARG00000011175	ENSDART00000023488	ENSDARP00000022320	atp6v1d-201		protein_coding	ATPase_H+_transporting_V1_subunit_D_[Source:ZFIN;Acc:ZDB-GENE-040426-727]
ENSDARG00000071555	zgc:153675	ENSDARP00000105913	-0.21966741322715	0.0600178908165567	-0.0750010216348294	0.0900984213723888	-0.929481079407452	0.900613462589513	0.931768108882083	0.904018260693864	0.882763366072632	0.101463772144294	zgc:153675	ENSDARG00000071555	ENSDART00000123487,ENSDART00000122722	ENSDARP00000105913,	zgc:153675-202,zgc:153675-201		protein_coding	zgc:153675_[Source:ZFIN;Acc:ZDB-GENE-061013-567]
ENSDARG00000098627	gspt1l	ENSDARP00000138578	0.0946654003273704	0.21656409720438	0.45376894927036	1.31701838003042	3.24014042923737	0.902078374607276	0.473128945106859	0.0848407954156053	0.000171947666139772	9.74269546530638e-09	gspt1l	ENSDARG00000098627	ENSDART00000159948,ENSDART00000170013	ENSDARP00000141332,ENSDARP00000136453	gspt1l-201,gspt1l-202		protein_coding	G1_to_S_phase_transition_1,_like_[Source:ZFIN;Acc:ZDB-GENE-030131-4009]
ENSDARG00000039980	ppt1	ENSDARP00000058490	0.245617837118111	1.80290250568653	2.63935203805961	2.12556615488464	3.97412367354966	0.902078374607276	0.0241160874242793	0.0015365867719017	0.00660706149537397	2.37086119901531e-05	ppt1	ENSDARG00000039980	ENSDART00000147328,ENSDART00000142202,ENSDART00000151309,ENSDART00000058491,ENSDART00000171806	ENSDARP00000126240,,ENSDARP00000126214,ENSDARP00000058490,ENSDARP00000139466	ppt1-203,ppt1-202,ppt1-204,ppt1-201,ppt1-205		protein_coding	palmitoyl-protein_thioesterase_1_(ceroid-lipofuscinosis,_neuronal_1,_infantile)_[Source:ZFIN;Acc:ZDB-GENE-040426-2653]
ENSDARG00000016649	akr7a3	ENSDARP00000156857	-0.205679904112039	0.285441339207281	-0.462663487520803	0.201315112934495	0.273423354313778	0.902078374607276	0.657740451218936	0.403463267938246	0.73582822704335	0.603772027785818	akr7a3	ENSDARG00000016649	ENSDART00000192352,ENSDART00000014871	ENSDARP00000156857,ENSDARP00000003850	akr7a3-202,akr7a3-201		protein_coding	aldo-keto_reductase_family_7,_member_A3_(aflatoxin_aldehyde_reductase)_[Source:ZFIN;Acc:ZDB-GENE-040718-62]
ENSDARG00000036438	ndufv1	ENSDARP00000052929	-0.0643213403080196	-0.238550658813658	-0.36361919789066	-0.542943184320588	-0.70805932562229	0.902078374607276	0.24140393652611	0.0482892104058308	0.0078595294165328	0.000670108224554737	ndufv1	ENSDARG00000036438	ENSDART00000052930,ENSDART00000146218	ENSDARP00000052929,	ndufv1-201,ndufv1-202		protein_coding	NADH:ubiquinone_oxidoreductase_core_subunit_V1_[Source:ZFIN;Acc:ZDB-GENE-040808-73]
ENSDARG00000039684	sirt5	ENSDARP00000040792	-0.311668947596074	-1.45718242796096	-0.814205798220454	-0.879932065547875	-1.71997531134662	0.902078374607276	0.143949953955269	0.336540510184524	0.319441823895715	0.0413258754364163	sirt5	ENSDARG00000039684	ENSDART00000040793	ENSDARP00000040792	sirt5-201		protein_coding	sirtuin_5_[Source:ZFIN;Acc:ZDB-GENE-040718-349]
ENSDARG00000043816	st6galnac1	ENSDARP00000064334	-0.349792292158734	0.572489436815498	1.50932216364531	-0.68056513325679	0.430159561751246	0.902078374607276	0.609519820050988	0.120527375231817	0.497634992592939	0.634306738436375	st6galnac1.2	ENSDARG00000043816	ENSDART00000153370,ENSDART00000153023,ENSDART00000064335,ENSDART00000141804	ENSDARP00000127333,ENSDARP00000127141,ENSDARP00000064334,	st6galnac1.2-204,st6galnac1.2-203,st6galnac1.2-201,st6galnac1.2-202		protein_coding	ST6_(alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide_alpha-2,6-sialyltransferase_1,_tandem_duplicate_2_[Source:ZFIN;Acc:ZDB-GENE-041014-161]
ENSDARG00000054849	bcat2	ENSDARP00000122776	0.0994430786924596	0.206479123532461	0.102803874899479	0.275083569289283	1.91579899721431	0.902078374607276	0.51996372974613	0.707067967276477	0.330473553556689	4.96560241724159e-06	bcat2	ENSDARG00000054849	ENSDART00000139310,ENSDART00000136819,ENSDART00000077119	ENSDARP00000122776,ENSDARP00000116059,ENSDARP00000071587	bcat2-203,bcat2-202,bcat2-201		protein_coding	branched_chain_amino-acid_transaminase_2,_mitochondrial_[Source:ZFIN;Acc:ZDB-GENE-040718-425]
ENSDARG00000101160	apoa4a	ENSDARP00000132213	0.0946654003273704	0.21656409720438	0.359117648035593	0.183768499828634	4.90122763315439	0.902078374607276	0.479706335966826	0.169381385921891	0.498810867653927	1.45526166251516e-10	apoa4a	ENSDARG00000101160	ENSDART00000168479,ENSDART00000189784,ENSDART00000157589	ENSDARP00000132213,ENSDARP00000149242,ENSDARP00000138032	apoa4a-202,apoa4a-203,apoa4a-201		protein_coding	apolipoprotein_A-IV_a_[Source:ZFIN;Acc:ZDB-GENE-050417-469]
ENSDARG00000091754	CT573476	ENSDARP00000111012	0.349670997161502	0.704425940557053	-0.607228236802865	-0.193042865056173	-2.61963501213338	0.902078374607276	0.533219690101984	0.521726709328536	0.849862806736555	0.00930625743255934	ENSDARG00000091754	ENSDARG00000091754	ENSDART00000128223	ENSDARP00000111012			protein_coding	
ENSDARG00000098855	oxsm	ENSDARP00000137981	-0.190021224574501	-0.345376194909132	-1.34927590617101	-0.609722908470278	-1.71979140132527	0.902296224835194	0.574665493171198	0.0198655769692526	0.263532659922441	0.00300901367027737	oxsm	ENSDARG00000098855	ENSDART00000159305	ENSDARP00000137981	oxsm-201		protein_coding	3-oxoacyl-ACP_synthase,_mitochondrial_[Source:ZFIN;Acc:ZDB-GENE-170215-2]
ENSDARG00000058226	ak3	ENSDARP00000116187	0.0946654003273704	0.21656409720438	3.86211610766331	5.9872095892136	7.36240421904381	0.902296224835194	0.482071728453007	9.90510328870895e-09	1.42820139686525e-10	1.74659691069374e-12	ak3	ENSDARG00000058226	ENSDART00000132995	ENSDARP00000116187	ak3-201		protein_coding	adenylate_kinase_3_[Source:ZFIN;Acc:ZDB-GENE-040426-2142]
ENSDARG00000078703	unm_hu7910	ENSDARP00000152441	-0.161898329918779	1.34023691535518	1.06364249725384	-0.461416870354634	2.51303602624718	0.902296224835194	0.0139977939014595	0.0280287366785751	0.319915855931741	4.22028048004957e-05	unm_hu7910	ENSDARG00000078703	ENSDART00000114008,ENSDART00000185189,ENSDART00000180450	ENSDARP00000097641,ENSDARP00000152441,ENSDARP00000154159	unm_hu7910-201,unm_hu7910-203,unm_hu7910-202		protein_coding	un-named_hu7910_[Source:ZFIN;Acc:ZDB-GENE-120727-22]
ENSDARG00000115717	pigbos1	ENSDARP00000155486	-0.170760822908044	-0.368301455252894	-0.816133792712169	-0.449470283482782	-0.184318290501114	0.902296224835194	0.508858817930314	0.0915620482859393	0.360407402658414	0.678283035570336	pigbos1	ENSDARG00000115717	ENSDART00000185927	ENSDARP00000155486	pigbos1-201		protein_coding	PIGB_opposite_strand_1_[Source:NCBI_gene_(formerly_Entrezgene);Acc:100534660]
ENSDARG00000040072	scpep1	ENSDARP00000145784	0.0946654003273704	0.21656409720438	0.606873924451815	0.183768499828634	3.54041956203602	0.903102653962371	0.484485128706147	0.0316038254706572	0.504266489420643	5.13827891617416e-09	scpep1	ENSDARG00000040072	ENSDART00000058605,ENSDART00000182500	ENSDARP00000058604,ENSDARP00000145784	scpep1-201,scpep1-202		protein_coding	serine_carboxypeptidase_1_[Source:ZFIN;Acc:ZDB-GENE-040426-890]
ENSDARG00000029928	ap3m1	ENSDARP00000039639	-0.270306128877504	-0.148407432000495	-0.00585388116928165	0.374145464091511	1.4933410215902	0.903143495049304	0.862878906599408	0.993242996607364	0.635805275838729	0.043945177664519	ap3m1	ENSDARG00000029928	ENSDART00000039640,ENSDART00000130876,ENSDART00000139209	ENSDARP00000039639,ENSDARP00000104859,ENSDARP00000116447	ap3m1-201,ap3m1-202,ap3m1-203		protein_coding	adaptor_related_protein_complex_3_subunit_mu_1_[Source:ZFIN;Acc:ZDB-GENE-021015-2]
ENSDARG00000003846	mrpl21	ENSDARP00000130836	0.0888621425990728	-0.0785208870880574	-0.240031555694948	-0.0526925532135074	-0.48352269625088	0.905896931956013	0.780586128267116	0.334272216174231	0.844527623031523	0.0489330372127567	mrpl21	ENSDARG00000003846	ENSDART00000162933	ENSDARP00000130836	mrpl21-201		protein_coding	mitochondrial_ribosomal_protein_L21_[Source:ZFIN;Acc:ZDB-GENE-061027-183]
ENSDARG00000102055	hadhb	ENSDARP00000151192	-0.0432008057095281	-0.0829196922909254	-0.255212991616755	-0.254202676272978	-0.621737601340577	0.905896931956013	0.561391396500623	0.0465042674490264	0.0510617692912162	9.73442643635686e-05	hadhb	ENSDARG00000102055	ENSDART00000167986	ENSDARP00000151192	hadhb-201		protein_coding	hydroxyacyl-CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_beta_[Source:ZFIN;Acc:ZDB-GENE-030131-8550]
ENSDARG00000004830	flot2a	ENSDARP00000136946	0.0946654003273704	0.21656409720438	0.359117648035593	0.712788811445966	6.6785789209878	0.910921171176818	0.496496368216206	0.186109012476059	0.0194226962061008	6.55415101953692e-12	flot2a	ENSDARG00000004830	ENSDART00000149413,ENSDART00000148852,ENSDART00000003947	,ENSDARP00000125112,ENSDARP00000011656	flot2a-203,flot2a-202,flot2a-201		protein_coding	flotillin_2a_[Source:ZFIN;Acc:ZDB-GENE-020430-3]
ENSDARG00000024026	sdf2	ENSDARP00000029000	0.31284003543831	1.23671994123161	1.56189102219646	0.388588081318405	2.97811059963556	0.910921171176818	0.235029745082167	0.0886258507819267	0.681251567109209	0.00272792005568956	sdf2	ENSDARG00000024026	ENSDART00000034875	ENSDARP00000029000	sdf2-201		protein_coding	stromal_cell-derived_factor_2_[Source:ZFIN;Acc:ZDB-GENE-030131-8823]
ENSDARG00000056181	ncam1a	XP_009293555	0.0946654003273739	0.216564097204383	0.359117648035596	0.183768499828638	2.30695410291614	0.910921171176818	0.496812274545635	0.18635751737312	0.519024525302052	6.8545189477776e-07	ncam1a	ENSDARG00000056181	ENSDART00000101117,ENSDART00000143661,ENSDART00000145469,ENSDART00000132570,ENSDART00000017229,ENSDART00000156658,ENSDART00000157454	ENSDARP00000091892,,ENSDARP00000017613,ENSDARP00000128320,ENSDARP00000130606	ncam1a-202,ncam1a-204,ncam1a-205,ncam1a-203,ncam1a-201,ncam1a-206,ncam1a-207		protein_coding	neural_cell_adhesion_molecule_1a_[Source:ZFIN;Acc:ZDB-GENE-990415-31]
ENSDARG00000062237	nfs1	ENSDARP00000084180	-0.0593433663982559	-0.286070460699666	-0.43505649511231	-0.457007664831238	-1.01753244566626	0.91143086638883	0.151185326083895	0.0204769805274974	0.0177630161836563	2.35986543210782e-05	nfs1	ENSDARG00000062237	ENSDART00000089747	ENSDARP00000084180	nfs1-201		protein_coding	NFS1_cysteine_desulfurase_[Source:ZFIN;Acc:ZDB-GENE-060405-1]
ENSDARG00000008224	vps35	ENSDARP00000003960	0.132819809189376	0.933965331125908	2.84874155819409	3.1059444398637	4.0723415440805	0.91143086638883	0.0403664133895801	7.11869587017483e-06	2.55719208331697e-06	6.4993388824794e-08	vps35	ENSDARG00000008224	ENSDART00000174168,ENSDART00000174058,ENSDART00000016105,ENSDART00000138800,ENSDART00000174269	,ENSDARP00000143145,ENSDARP00000003960	vps35-204,vps35-203,vps35-201,vps35-202,vps35-205		protein_coding	VPS35_retromer_complex_component_[Source:ZFIN;Acc:ZDB-GENE-030131-2042]
ENSDARG00000078500	dap3	ENSDARP00000104181	-0.0973446410662895	-0.00893128624906225	-0.356490001602292	-0.439212635645948	-0.559624253499386	0.91143086638883	0.979768421095956	0.205072356338495	0.13305556874086	0.0435097370334495	dap3	ENSDARG00000078500	ENSDART00000140513,ENSDART00000113679	,ENSDARP00000104181	dap3-202,dap3-201		protein_coding	death_associated_protein_3_[Source:ZFIN;Acc:ZDB-GENE-051129-2]
ENSDARG00000100304	chdh	ENSDARP00000151847	0.0946654003273704	0.21656409720438	0.359117648035593	0.183768499828634	3.56705306483276	0.911837464627686	0.503159655345327	0.191674065101879	0.525224214016858	7.52620623268494e-09	chdh	ENSDARG00000100304	ENSDART00000191801,ENSDART00000158789	ENSDARP00000151847,ENSDARP00000133553	chdh-202,chdh-201		protein_coding	choline_dehydrogenase_[Source:ZFIN;Acc:ZDB-GENE-120111-1]
ENSDARG00000046030	zgc:110339	ENSDARP00000067677	-0.0900351301426845	0.204035203945462	-0.191145454786653	0.0108507173967318	-0.476447058908398	0.913478004203547	0.510942099688469	0.464616214812941	0.967731231780328	0.0634499008186496	zgc:110339	ENSDARG00000046030	ENSDART00000067678	ENSDARP00000067677	zgc:110339-201		protein_coding	zgc:110339_[Source:ZFIN;Acc:ZDB-GENE-050417-323]
ENSDARG00000043734	trmu	ENSDARP00000064218	-0.294820361183904	-0.279549170040095	-0.965533109833135	-0.241968599224748	-0.939030885526128	0.913478004203547	0.776344348354949	0.261363060548034	0.790908648971045	0.248352392368951	trmu	ENSDARG00000043734	ENSDART00000064219	ENSDARP00000064218	trmu-201		protein_coding	tRNA_5-methylaminomethyl-2-thiouridylate_methyltransferase_[Source:ZFIN;Acc:ZDB-GENE-050522-540]
ENSDARG00000003811	plxnb2a	ENSDARP00000130290	-0.543851940408668	-1.06394054478446	2.52255708319102	0.54174439054027	1.2822119859462	0.913478004203547	0.57106062165314	0.119120521994871	0.749154225980117	0.391897234749224	plxnb2a.1	ENSDARG00000003811	ENSDART00000143773,ENSDART00000182093,ENSDART00000159447,ENSDART00000048821	ENSDARP00000122721,ENSDARP00000145608,ENSDARP00000130290,ENSDARP00000048820	plxnb2a.1-202,plxnb2a.1-204,plxnb2a.1-203,plxnb2a.1-201		protein_coding	plexin_b2a,_tandem_duplicate_1_[Source:ZFIN;Acc:ZDB-GENE-030131-8917]
ENSDARG00000070043	dars1	ENSDARP00000093249	-0.151825020172113	0.643698576388021	2.28898249175093	3.0308089830556	3.65381866619308	0.914141754964466	0.215195295741652	0.000201248752686764	1.40567265200547e-05	1.06961600577505e-06	dars1	ENSDARG00000070043	ENSDART00000102472	ENSDARP00000093249	dars1-201		protein_coding	aspartyl-tRNA_synthetase_1_[Source:ZFIN;Acc:ZDB-GENE-061110-135]
ENSDARG00000076225	tha1	ENSDARP00000012444	-0.135198609769855	-0.308658690539904	-0.903124315790468	-0.689202799219938	-1.16778613887544	0.914710524616011	0.511750210594642	0.0347373078286549	0.0998407988432431	0.00622615953520605	tha1	ENSDARG00000076225	ENSDART00000018939	ENSDARP00000012444	tha1-201		protein_coding	threonine_aldolase_1_[Source:ZFIN;Acc:ZDB-GENE-040704-14]
ENSDARG00000010312	cp	ENSDARP00000015293	-0.16178634117259	0.412038648766949	0.603203947239013	0.431978234752744	-0.56787991613745	0.914710524616011	0.465089287733832	0.207960444863739	0.382882087006538	0.210699692333061	cp	ENSDARG00000010312	ENSDART00000126323,ENSDART00000010537,ENSDART00000121965	ENSDARP00000106910,ENSDARP00000015293,ENSDARP00000104879	cp-203,cp-201,cp-202		protein_coding	ceruloplasmin_[Source:ZFIN;Acc:ZDB-GENE-010522-1]
ENSDARG00000011863	ptk7a	ENSDARP00000089232	0.0946654003273739	0.824003645755882	2.42594919010315	3.27323605718465	3.47669163879405	0.914710524616011	0.0159119523594467	1.7081849335366e-06	5.76846933980626e-08	1.23109407801366e-08	ptk7a	ENSDARG00000011863	ENSDART00000098461,ENSDART00000149683	ENSDARP00000089232,ENSDARP00000124586	ptk7a-201,ptk7a-202		protein_coding	protein_tyrosine_kinase_7a_[Source:ZFIN;Acc:ZDB-GENE-050522-216]
